business_name,review_id,rating,text,time_created
Gaucho - Tower Bridge,ChEqbY1pIbtKSRiV5xd3qQ,5,"For coming 30mins before closing...the service and food here was HELLA good. 

Shoutout to our server (sorry forget her name) but she explained the...",2022-02-12 19:10:36
Gaucho - Tower Bridge,Oh0lewMb_Dwu8iGCm4r4CA,3,"The restaurant has a very nice ambiance and vibe. Unfortunately, the food wasn't what we expected. Our steaks came out cold , they took it back to the...",2022-12-27 08:26:37
Gaucho - Tower Bridge,PW-VzRHAGmF0bP9E5gpf0w,4,"The atmosphere was amazing , the views spectacular . Food was very tasty. Had a filet with a peppercorn sauce. It didn't really look like peppercorns, but...",2022-04-27 06:14:14
Balthazar,0h9cPtFhfxPOMBffmYsOug,5,"Extraordinary food and service, and ideal ambience for Covent Garden dining.  This was our fourth visit, and our waitress Olga was a superb guide to the...",2023-02-03 02:42:50
Balthazar,6Upw4r816zkp8Z7Z5OqLLQ,3,"Food is ok, portion is not great but the rose is pretty good. 

Service is horrible and we waited for so long to order. Feels to me they prioritize anyone...",2022-11-10 07:06:30
Balthazar,WyJnJVOORjDoPHHUuSFyig,1,"One of my worst experiences dining out in London lately. We booked a table for four at 7pm on 10th February. We arrived on time, said hello to the host, and...",2023-02-12 10:27:19
Hawksmoor Guildhall,_jtBxU1tXwnCuIF4-QRUWA,5,I came here for dinner with work friends and we had a nice time - the food was very good and the service was excellent.  We had a variety of appetizers as...,2023-01-24 13:33:19
Hawksmoor Guildhall,uj4PLM3JrlS6dfWYDdcYcw,4,"My 1st English Breakfast experience.

* * * EXPERIENCE * * *
Made a 9am reservation on a Wednesday, the restaurant was not even half full. It looked like it...",2018-11-28 23:02:01
Hawksmoor Guildhall,cmb4cYxY1rxGM_MWytLj5g,5,We are in London for our 30 anniversary and were wandering around looking for a place to eat and quite by accident fell into Hawksmoor Guildhall. It was...,2022-06-07 13:41:03
The Greenwich Union,dX5YKuC1TRB-wz1elTNrzg,5,"We didn't really venture too far from London proper during our recent trip to the city, but decided it was worth the time to visit The Greenwich Union for a...",2017-04-12 21:52:34
The Greenwich Union,evLI41UpnlDdiTZ1WBRYVw,4,"Was warned London only has potatoes to offer, this pub place proved that was so wrong. Food was surprisingly good! Felt like still in New York. Lol.   

My...",2016-06-19 16:07:59
The Greenwich Union,7DrSKzAK5voKOAvZeOrRPA,5,"Great pub, we had spent the day in Greenwich at the observatory and were doing the Meantime brewery tour that evening. We came here for some drinks and...",2017-01-15 08:00:20
The Culpeper,eUzzleOjo-meD2mpqby4gA,5,"What  a fantastic place to visit for lunch, Happy hour, and or dinner. This 4 story bar and restaurant caters to all ages and venues. You are lucky if you...",2022-11-11 02:22:49
The Culpeper,EKHgDktB8pDu0tm97gbf7A,4,"Nice bar snacks, good atmosphere.
Recommend food:
Hand Cut Chips 
Yorkshire Pork Sausage Roll (served cold)
House Pickles",2022-06-07 19:20:48
The Culpeper,0rDAH8gFympaHFxOaR0qvQ,3,"The Culpeper is good for its location and the atmosphere. However, the service is very bad. I didn't receive the right drink, and then when I asked for what...",2021-09-18 06:17:01
Cook Daily,h3DrwzEc-Sq9jnCOrE7geg,5,"Wow! This place is insanely good! Thank goodness there's a GF, vegan place where you can trust what you're getting. The space lends itself to groups of...",2020-04-16 12:14:20
Cook Daily,L3b60WJGTtrflhT_HZfNZQ,5,"CookDaily can be found in the Markethall right next to Victoria station on the second floor. 

If you are vegan, don't make the mistake and eat at the vegan...",2020-01-12 09:27:37
Cook Daily,cjKisTQl6j2NzTK_rkr8fg,5,"Excellent vegan restaurant located in a hip neighborhood with a nice vibe. I loved the vegan Pad Thai, it was very flavorful and even came with vegan fish...",2019-08-08 06:47:25
Princess Louise,4uyRPzm_qUWJwVo-4DnMXg,5,"The pub has  beautiful Victorian decor and delicious Sam Smith beers. The first floor has cozy, enclosed spaces with stained glass. Unfortunately it was...",2017-10-14 14:31:08
Princess Louise,xlFqXnlA7VLD_rSDSHJSxQ,4,"What makes this pub unique is their Victorian decor. It's a seventeen-century pub, absolutely beautiful. It has 2 stories, we sat on the ground floor for...",2022-08-16 15:24:10
Princess Louise,WjA-byU07fP-bJLLE_2M4A,1,Worst service I've experienced during my trip in London. The bartender was unnecessarily rude to our party. We asked one question because there was no menu...,2023-01-04 13:34:09
The Ivy,PFUXNU80tP1JL5VYthTUDw,5,"Okay, you have got to try the Candy Floss Fizz. It tastes like a fruit sherbet candy with a little kick of ginger!

I also enjoyed the grilled haulloumi...",2022-12-27 12:48:16
The Ivy,9TjqG4aO25rmnOOlfKfOXQ,5,"Nice, upscale date spot with good cocktails and nice food, but still a good representation of British pub culture.

My wife and I came here for a date and...",2022-12-17 11:30:25
The Ivy,9uQP_NMy1Zr1BUZZbQa40g,3,"Honestly, 3 stars is rounding up.

Most of the food was good. Flavorful and generally cooked well. We got 2 drinks, 2 starters and 2 entrees.

Starters...",2022-10-28 14:12:44
Burger and Lobster,olN-h7gBYqHZ2Grd7Dhwdw,5,"Great ambiance. Great food. The food came out fairly quickly. The lobster roll was delicious, moist, and toast was hot and crunchy. The fries were fresh and...",2022-10-28 03:13:31
Burger and Lobster,lw6dmduwAS6AP1Y7Sw-Rjw,5,I LOVE THIS PLACE! Burger & Lobster is one of my favorite restaurant in London. We ordered the lobster roll & the whole lobster. Lobster is cooked to...,2021-09-23 09:56:34
Burger and Lobster,slOBKin_Z76yjjf7rnPJ5A,4,"The first time I went to a Burger & Lobster was in NYC. I fell in love there. However, while the NYC one offers all their meals with fries and a side salad,...",2020-01-18 12:08:52
Patara,6d52MyrkNvVrdItvEqp6sA,5,"Navigating through Greek street around 09:00pm on a summery Saturday night is an experience in itself, but once you've walked through the vibrant street you...",2018-08-12 02:56:44
Patara,ABXF2Fn5QyZpFTTAEcAjCw,5,This is my first time here and will not be my last. My friend's speak highly of this restaurant and told me I must give it a try when I'm in London. Very...,2022-05-07 12:05:30
Patara,SHtrQi5qdhXKvYrZ-ftHBg,3,"Very disappointed given how hyped this place was.   Very slow service and the chicken pad Thai is a small
Portion and it appears to have a good amount of...",2022-05-28 12:36:48
All Star Lanes,PzBh421rJ-YA3Ra827CEtQ,4,As a bowling venue it is great! I would advise booking in advance as it can get pretty busy in there. Always check the website for special offers as they...,2015-10-12 14:16:06
All Star Lanes,gmXK4bPtnjbmyT_e8MAP_g,1,"We waited over a half hour for the waiters to notice we were at the table.

We ordered food; it took an hour to arrive.

They forgot two things we'd...",2019-05-05 13:52:11
All Star Lanes,I3lQe1XLAevNVwFaoHXDKw,1,"Great idea in concept, really poor execution. All staff members have an extremely poor understanding of the English language and reality in general to the...",2018-09-09 10:08:04
Albion,uUKU7XbAb9ju5HCRKLl63g,5,"Very friendly and accommodating restaurant across the road from the ever popular somewhat 'arrogant' establishment.


Breakfast is superb, I would recommend...",2020-01-18 23:41:10
Albion,rOYhXeD64nqWd5I3AAjMQA,2,"Not very pleased with my experience. 
It is a cool place in a hipster way but the service is terrible and it ends up being quite expensive. 
Bread looks...",2018-10-26 17:11:12
Albion,4HWaXXLLt9XVPQJaSGYxiw,4,"Take away is a 5 star rating with quick friendly service.
Even with a new cashier helping us.
She was so helpful and happy.
Dine in service was at a very...",2018-06-09 11:52:31
Vegan Burgers by Mooshies,0WbO83gw6d5wQGhyzzov-w,5,"Visited this place while in London with Friends and let's just say the burgers alone were heavenly! I had the ""what's your beef"" and my partner had the...",2018-01-07 06:43:24
Vegan Burgers by Mooshies,OVxmyjQ2lgPMngVLYu52-A,3,I was super excited to come here. Lots of yummy options. Unfortunately I found a hair midway through my burger. The server offered to make me another but I...,2019-08-11 13:13:23
Vegan Burgers by Mooshies,p13GMICBZZQqJcZ9QgAslw,4,"I saw this spot at the end of a Brick Lane and Princelet Streer tour and I was sooo happy to see it! I've been a vegetarian for 8 years now, and there has...",2019-05-29 12:10:03
Bodean's,gv3BjxRaLfx68KEs0GvTEA,4,"I haven't had American bbq before but we found this place near our hotel which had great reviews. We ordered the truffled macaroni and cheese with chicken,...",2022-09-04 14:04:15
Bodean's,9GoaJqR5Cb1xMv2N-0kNyw,2,"Must say, I wasn't impressed. I'll Make this quick: 
The Burnt Ends, and fries were okay. Not what we call Burnt Ends in the United States, more soft. Like...",2022-10-06 16:57:03
Bodean's,OLkNFqiYiSRWUt0Xo-fjBQ,4,"Okay - don't judge me for being an American, going to London, and getting American bbq. The first place (a pub around the corner) wasn't serving food that...",2022-07-11 16:16:12
Hubbub,nAV-TqnVU61tbkRKFKkvWg,5,"Fantastic ambience, excellent pricing for drinks and food.

A nice spot in the middle of the hustle and bustle of the wharf",2017-09-17 13:15:52
Hubbub,P_puJfrbaYIwyR4c4hSfQw,5,I found this place on Yelp while on vacation with the family. We were staying at Canary Wharf and decided to try them for breakfast. We ordered the Full...,2018-09-26 13:22:51
Hubbub,Ims0h41KRTYgPWOYOonKzA,4,"Isn't this just the coolest little spot! Nestled in amongst the City workers' flash apartments, the spruced up council flats, and the random assortment of...",2015-06-22 06:12:43
Hazev,DMbOmNnSsRwbc6VbP_c1oQ,4,"Beautiful location. Right on the quay, this is a quite spacious Turkish resturant/ bar/ cafe in canary wharf. With this many purposes, Havez should be put...",2016-08-09 11:27:50
Hazev,lUTsEigebyeJc-dvGTj3yg,3,"Very nice dining room, bit upscale ambiance, open kitchen. Cafe on one side, bar on the other side, restaurant in the middle. But I don't think the kitchen...",2020-01-26 02:17:56
Hazev,NvD8HCCqzM04OJPEF-99Mw,3,"I ordered for take-away and food was good. Portions are fine but given the price you could expect a little bit more. 
Eat-in should be quite nice given the...",2019-07-25 14:29:41
Caravan,kP_e1zxCsBqVW7YriFi8WQ,5,I really enjoyed my breakfast here.  It was an easy walk from our hotel and is located on a corner with outdoor and indoor seating and glass-walled doors...,2022-03-30 03:30:11
Caravan,Cmmv6wFZdO1ojmyHK01MHQ,5,Made reservations second to last day in London.  Food was amazing. Wife and I thoroughly enjoyed our breakfast!  The kimchee pancake was amazing!,2022-07-10 17:52:16
Caravan,gDmicY2L8NNJ5e7vcQz_7w,4,Really cute atmosphere and vibe! It is a crowded place so the service is average. They do get the food out quickly but the drinks are slow. I got my hot...,2021-10-16 23:41:18
North Sea Fish Restaurant,M5YmkAmOmnh3LxPPiEb2tg,5,"When we walked past this before it was open for dinner, the menu looked exactly like what we were searching for. But, to be honest, I wasn't sure what kind...",2022-10-02 13:51:53
North Sea Fish Restaurant,EkNzfTycd25oNHTLLzkvbw,4,Super friendly people here in this two part fish and chip shop (one side is all take away the other side is a quaint sit down restaurant).  There's a ton of...,2022-12-13 20:26:00
North Sea Fish Restaurant,KNQOrZvByc1jbbOtL_RcEA,5,"This gem is a treasure.   We had dinner here and the food was spot on.  Have the bread pudding with custard. 
Staff is great too 
In an area where there...",2022-05-13 17:24:56
Rabot 1745,ZPWlBHjm4zsIv0Tvvedizg,5,"Chocolate infused restaurant? Sounded strange, yet intriguing. 

Starving after a rainy adventure at the Borough Market, we wanted to try this restaurant...",2019-11-16 10:28:43
Rabot 1745,n_ffOR0lRqMOLSff7sh0aw,4,Great little spot next to Borough Market. Found it as I was waiting for the market to open. Great latte and decent price but the inside is quite nice.,2022-03-18 01:35:09
Rabot 1745,GtkcZNKfQH5KuHsx7QQ63w,3,"12/11/2018: The food presentation-

First, a glass of Presseco was served; second, a white, ceramic mug filled with creamy, 100% dark cocoa hailing from...",2018-12-11 17:12:59
The Empress,Al9YcavWyjMVE1jGtX6klg,5,Great food the 48 hour lamb with chick peas was absolutely delicious and this is easily among the best meals we have has in Europe. The prawns were also...,2023-01-09 17:05:30
The Empress,Bc0rE6T54jdbQrX3-bQuOw,5,Just terrific food and service.  My father and I went here for dinner.  We loved everything.  It's a small place and not fancy.  Please support this type of...,2022-09-23 11:04:18
The Empress,N_sKh4G2Oe4US-g6qkRjTA,5,A bartender next door at the brown bear told me about this restaurant and it was by far the best restaurant with the most flavor i have gone to in london....,2022-01-17 14:03:24
Bottega Prelibato,8wDBTKZzLrlacsbpV2PUTQ,5,"We had a wonderful experience at this charming restaurant. So cozy. Great appetizer and they were accommodating and made my dish vegetarian.
 The pasta was...",2019-12-24 09:34:31
Bottega Prelibato,0XQ7ASvH0DoiT1EwW9po9g,5,"Guys amazing authentic Italian food..delicious tiramisu..
Good service ,really attentive waitresses..Fantastic owner..we will be back..",2020-02-14 16:04:37
Bottega Prelibato,hqj1Ag9mKHdzU80PsnHkbw,4,"Lovely Shoreditch spot. 
Excellent homemade pasta, with a variety of sauces to accommodate for any prefference, pescaterian, vegan and vegetarian as...",2018-12-22 03:37:39
Natural Kitchen,Ds9F8Mu5uXEuAnrjPJjcrA,5,This restaurant can be found in the doubletree Hilton hotel in Hightower London.  Very clean and simply lovely place for any occasion. Seen many businesses...,2022-11-15 22:14:40
Natural Kitchen,D2blz8apaiqMDBHFdF72gw,3,Originally we were going to visit this place for breakfast but instead came for a late dinner on the day we arrived in London. I wasn't in the mood for...,2022-09-20 10:59:32
Natural Kitchen,Mj-rVefy77bo-LaqoiY3Vg,5,Pleasantly surprised with this restaurant! It was conveniently located in the Double Tree Hilton hotel which we were staying at. We ordered the small...,2022-06-10 14:17:22
The Cinnamon Club,so8szPN2GFZs5imxQCmrvw,4,Well worth it for the food - yum! We visited The Cinnamon Club on our first night in London (must have reservations). Everything was delicious. For...,2023-01-06 07:58:44
